,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Total_Sales,Average_Sales_Game,Sales_Per_Platform,Average_Sales_Per_Year,SK_Game
13102,13104,Medal of Honor: European Assault (weekly JP sales),PS2,2005,Shooter,Electronic Arts,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13102
13103,13105,LEGO The Hobbit,PC,2014,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13103
13104,13106,Alias,XB,2004,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13104
13105,13107,Super Robot Taisen Neo,Wii,2009,Strategy,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13105
13106,13108,PAC-MAN and the Ghostly Adventures,WiiU,2013,Platform,Namco Bandai Games,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13106
13107,13109,ESPN International Winter Sports 2002,GC,2002,Sports,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13107
13108,13110,Winter Sports 2011,PS3,2011,Sports,DTP Entertainment,0.0,0.04,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13108
13109,13111,OutRun 2006: Coast 2 Coast,PS2,2006,Racing,Sega,0.02,0.01,0.01,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13109
13110,13112,Blues Brothers 2000,N64,2000,Platform,Virgin Interactive,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13110
13111,13113,Metal Max 2 Reloaded,DS,2011,Role-Playing,Unknown,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13111
13112,13114,All Star Tennis 99,N64,1999,Sports,Ubisoft,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13112
13113,13115,Hercules: The Legendary Journeys,N64,2000,Role-Playing,Titus,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13113
13114,13116,Dual Heroes,N64,1997,Fighting,Hudson Soft,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13114
13115,13117,Fighter Destiny 2,N64,1999,Fighting,Imagineer,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13115
13116,13118,Chameleon Twist 2,N64,1998,Platform,Infogrames,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13116
13117,13119,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,DS,2007,Misc,Spike,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13117
13118,13120,PachiPara 14: Fuu to Kumo to Super Umi in Okinawa,PS2,2007,Misc,Irem Software Engineering,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13118
13119,13121,Winning Post World,PS3,2009,Sports,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13119
13120,13122,Arx Fatalis,XB,2003,Role-Playing,Mindscape,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13120
13121,13123,Slam Dunk SD Heat Up!!,SNES,1995,Sports,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13121
13122,13124,My Body Coach,Wii,2009,Sports,Big Ben Interactive,0.0,0.04,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13122
13123,13125,Steins;Gate 0,PS4,2015,Adventure,PQube,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13123
13124,13126,Adventure Time: Finn & Jake Investigations,XOne,2015,Action,Little Orbit,0.02,0.02,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13124
13125,13127,Dead in the Water,PS,1999,Action,ASC Games,0.03,0.02,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13125
13126,13128,Winning Post 7 2013,PS3,2013,Sports,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13126
13127,13129,DiRT 2,PC,2009,Racing,Codemasters,0.0,0.04,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13127
13128,13130,Detective Conan: Prelude from the Past,DS,2012,Action,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13128
13129,13131,Dr. Seuss: Green Eggs and Ham,GBA,2003,Action,NewKidCo,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13129
13130,13132,Sea Monsters: A Prehistoric Adventure,Wii,2007,Adventure,Zushi Games,0.04,0.0,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13130
13131,13133,Atelier Rorona: Alchemist of Arland,PSV,2013,Role-Playing,Nippon Ichi Software,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13131
13132,13134,Guilty Gear Dust Strikers,DS,2006,Fighting,Majesco Entertainment,0.05,0.0,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13132
13133,13135,Dark Summit,GC,2002,Sports,THQ,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13133
13134,13136,Singularity,PC,2010,Shooter,Mastertronic,0.0,0.04,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13134
13135,13137,Odoru Daisousasen The Game: Sensuikan ni Sennyuu Seyo!,DS,2010,Adventure,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13135
13136,13138,George of the Jungle and the Search for the Secret,DS,2008,Platform,Ignition Entertainment,0.05,0.0,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13136
13137,13139,Turbo Turtle Adventure,GBA,2002,Puzzle,Majesco Entertainment,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13137
13138,13140,Sengoku Basara 4: Sumeragi,PS4,2015,Action,Capcom,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13138
13139,13141,"Warhammer 40,000: Dawn of War",PC,2004,Strategy,THQ,0.01,0.03,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13139
13140,13142,Shinseiki Evangelion 2: Tsukurareshi Sekai - Another Cases,PSP,2006,Adventure,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13140
13141,13143,Hisshou 777 Fighter: Pachi Slot Eiyu Densetsu,SNES,1994,Misc,Vap,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13141
13142,13144,Corpse Party: Blood Covered - Repeated Fear,PSP,2010,Adventure,5pb,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13142
13143,13145,The Lost Treasures of Alexandria,DS,2011,Puzzle,Unknown,0.0,0.04,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13143
13144,13146,Chronicles of the Sword,PS,1996,Adventure,Psygnosis,0.03,0.02,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13144
13145,13147,Hail to the Chimp,PS3,2008,Misc,Gamecock,0.05,0.0,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13145
13146,13148,The Lost Vikings,GBA,2003,Puzzle,Activision,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13146
13147,13149,Keiba Eight Special,SNES,1993,Sports,Misawa,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13147
13148,13150,Yaiba: Ninja Gaiden Z,X360,2014,Action,Tecmo Koei,0.03,0.02,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13148
13149,13151,Harukanaru Toki no Naka de 3,PS2,2004,Adventure,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13149
13150,13152,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,GC,2005,Platform,Global Star,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13150
13151,13153,Need for Speed Carbon,PC,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13151
13152,13154,Reel Fishing: The Great Outdoors,PSP,2006,Sports,Natsume,0.05,0.0,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13152
13153,13155,Assassin's Creed: Altair's Chronicles,DS,2008,Platform,Ubisoft,0.03,0.01,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13153
13154,13156,Pirates vs Ninja Dodgeball,Wii,2009,Sports,SouthPeak Games,0.05,0.0,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13154
13155,13157,Guild 01,3DS,2012,Action,Level 5,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13155
13157,13159,Nike+ Kinect Training,X360,2012,Sports,Microsoft Game Studios,0.02,0.02,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13157
13158,13160,Durarara!! 3-way Standoff,PSP,2010,Adventure,ASCII Media Works,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13158
13159,13161,Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,2005,Action,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13159
13160,13162,Cartoon Network Racing,DS,2006,Action,Game Factory,0.04,0.0,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13160
13161,13163,Tokimeki Memorial Girl's Side 2nd Kiss,PS2,2006,Adventure,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13161
13162,13164,Fushigi no Dungeon: Fuurai no Shiren 3 Portable,PSP,2010,Role-Playing,Spike,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13162
13163,13165,Active Life: Magical Carnival,Wii,2011,Misc,Namco Bandai Games,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13163
13164,13166,Hokuto no Ken,PS2,2007,Fighting,Sega,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13164
13165,13167,Yu-Gi-Oh! GX: Spirit Caller (Japan Sales),DS,2006,Misc,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13165
13166,13168,Stretch Panic,PS2,2001,Platform,Midas Interactive Entertainment,0.02,0.02,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13166
13167,13169,Empire Earth,PC,2001,Strategy,Vivendi Games,0.0,0.04,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13167
13168,13170,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,3DS,2013,Role-Playing,Square Enix,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13168
13169,13171,Baku Baku,SAT,1995,Puzzle,Sega,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13169
13170,13172,Pro Cycling Manager 2016,PS4,2016,Sports,Focus Home Interactive,0.0,0.04,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13170
13171,13173,SD Gundam: Over Galaxian,PS,1996,Shooter,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13171
13172,13174,Rogue Ops,GC,2003,Action,Kemco,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13172
13173,13175,Smart Kid's Party Fun Pak,DS,2008,Misc,UFO Interactive,0.05,0.0,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13173
13174,13176,MXGP 2,XOne,2016,Racing,Milestone S.r.l.,0.02,0.02,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13174
13175,13177,Virtua Tennis 3,X360,2007,Sports,Sega,0.03,0.02,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13175
13176,13178,BeatMania IIDX 3rd Style,PS2,2000,Simulation,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13176
13177,13179,Yu-Gi-Oh! World Championship 2007,DS,2007,Strategy,Konami Digital Entertainment,0.0,0.01,0.04,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13177
13178,13180,Hummer Badlands,PS2,2006,Racing,Global Star,0.02,0.02,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13178
13179,13181,Freelancer,PC,2003,Simulation,Microsoft Game Studios,0.02,0.02,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13179
13180,13182,Woody Woodpecker: Escape from Buzz Buzzard Park,PS2,2001,Platform,DreamCatcher Interactive,0.02,0.02,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13180
13181,13183,Operation Flashpoint: Dragon Rising,PC,2009,Shooter,Codemasters,0.01,0.03,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13181
13182,13184,"Lupin III: Lupin ni wa Shi o, Zenigata ni wa Koi o",PS2,2007,Adventure,505 Games,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13182
13183,13185,Furu Furu Park,Wii,2007,Misc,Taito,0.05,0.0,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13183
13184,13186,Monster Band,DS,2008,Misc,Tivola,0.04,0.0,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13184
13185,13187,Alter Echo,XB,2003,Shooter,THQ,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13185
13186,13188,BeatMania IIDX 4th Style: New Songs Collection,PS2,2001,Simulation,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13186
13187,13189,Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,DS,2008,Misc,Benesse,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13187
13188,13190,G1 Grand Prix,3DS,2012,Action,Genki,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13188
13189,13191,LEGO Indiana Jones 2: The Adventure Continues,PC,2009,Action,Activision,0.02,0.03,0.0,0.01,0.05,0.060000000000000005,1.2,0.0019354838709677422,0.001282051282051282,13189
13190,13192,QUIZ PARTY,Wii,2012,Misc,Nintendo,0.0,0.05,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13190
13191,13193,MTX Mototrax,PSP,2006,Racing,Activision,0.04,0.0,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13191
13192,13194,Around the World in 80 Days,GBA,2004,Action,Hip Interactive,0.03,0.01,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13192
13193,13195,Houkago Shounen,DS,2008,Misc,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13193
13194,13196,The Grim Adventures of Billy & Mandy,Wii,2006,Action,Midway Games,0.04,0.0,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13194
13195,13197,Classic Dungeon X2,PSP,2011,Role-Playing,Nippon Ichi Software,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13195
13196,13198,Whirl Tour,GC,2002,Sports,Vivendi Games,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13196
13197,13199,Sesame Street: Cookie's Counting Carnival,PC,2010,Misc,Warner Bros. Interactive Entertainment,0.05,0.0,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13197
13198,13200,Pinball Tycoon,GBA,2002,Misc,Ignition Entertainment,0.03,0.01,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13198
13199,13201,Major League Baseball 2K11,PS2,2011,Sports,Take-Two Interactive,0.02,0.02,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13199
13200,13202,Cartoon Network Block Party,GBA,2004,Misc,Majesco Entertainment,0.03,0.01,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13200
13201,13203,Power Spike Pro Beach Volleyball,PS,2000,Sports,Infogrames,0.03,0.02,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13201
13202,13204,White Album: Tsuzurareru Fuyu no Omoide,PS3,2010,Adventure,Aqua Plus,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13202
13203,13205,Harukanaru Toki no Naka de: Yumenoukihashi,DS,2008,Adventure,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13203
13204,13206,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,PS,1998,Misc,Gainax Network Systems,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13204
13205,13207,SD Gundam: Scad Hammers,Wii,2006,Strategy,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13205
13206,13208,Spitfire Heroes: Tales of the Royal Air Force,DS,2008,Simulation,Destineer,0.05,0.0,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13206
13207,13209,Super Bust-A-Move,GBA,2001,Puzzle,Ubisoft,0.03,0.01,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13207
13208,13210,TNA iMPACT: Cross the Line,DS,2010,Fighting,SouthPeak Games,0.05,0.0,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13208
13209,13211,Adventure Time: Explore the Dungeon Because I Don't Know!,PS3,2013,Action,D3Publisher,0.02,0.02,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13209
13210,13212,ZooCube,GBA,2002,Puzzle,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13210
13211,13213,Stunt GP,PS2,2001,Racing,Titus,0.02,0.02,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13211
13212,13214,Wicked Monster Blast!,Wii,2011,Shooter,PQube,0.04,0.0,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13212
13213,13215,NBA 2K,DC,1999,Sports,Sega,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13213
13214,13216,D.Gray-man: Kami no Shitotachi,DS,2007,Adventure,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13214
13215,13217,Bladestorm: Nightmare,XOne,2015,Action,Tecmo Koei,0.03,0.02,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13215
13216,13218,Strikers 1945,SAT,1996,Shooter,Atlus,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13216
13217,13219,World Series of Poker,GC,2005,Misc,Activision Value,0.04,0.01,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13217
13218,13220,Jikkyou Oshaberi Parodius,SNES,1995,Shooter,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13218
13219,13221,Super Jinsei Game 2,SNES,1995,Misc,Takara,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13219
13220,13222,Winter Sports 3: The Great Tournament,Wii,2010,Sports,Tradewest,0.02,0.02,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13220
13221,13223,J-League Winning Eleven 2010: Club Championship,PS2,2010,Sports,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13221
13222,13224,Johnny Bazookatone,PS,1995,Platform,U.S. Gold,0.03,0.02,0.0,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13222
13223,13225,Beastly Frantic Foto,DS,2011,Puzzle,Storm City Games,0.04,0.0,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13223
13224,13226,Neverland Card Battles,PSP,2008,Role-Playing,Idea Factory,0.04,0.0,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13224
13225,13227,Need for Speed Underground,PC,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13225
13226,13228,Downtown no Gaki no Tsukai Yaarahen de!! Zettai ni Tsukamatte Haikenai Gasu Kurobikari Land,3DS,2015,Action,Alchemist,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13226
13227,13229,Reign of Fire,GBA,2002,Shooter,BAM! Entertainment,0.03,0.01,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13227
13228,13230,Worms Reloaded,PC,2010,Strategy,Team17 Software,0.0,0.04,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13228
13229,13231,StarCraft,PC,1998,Strategy,Activision,0.0,0.04,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13229
13230,13232,Koihime Musou,PS2,2008,Adventure,Yeti,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13230
13231,13233,Nicktoons: Attack of the Toybots,DS,2007,Platform,THQ,0.04,0.0,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13231
13232,13234,NBA 2K17,PS3,2016,Sports,Take-Two Interactive,0.03,0.01,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13232
13233,13235,Blazing Souls: Accelate,PSP,2009,Role-Playing,Idea Factory,0.04,0.0,0.01,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13233
13234,13236,Ms Saga: A New Dawn,PS2,2005,Role-Playing,Namco Bandai Games,0.02,0.02,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13234
13235,13237,Kekkon Zenya,SAT,1995,Adventure,Shogakukan,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13235
13236,13238,Finny the Fish & the Seven Waters,PS2,2004,Sports,Sony Computer Entertainment,0.02,0.02,0.0,0.01,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13236
13237,13239,Barnyard,GBA,2006,Action,THQ,0.03,0.01,0.0,0.0,0.05,0.04,0.7999999999999999,0.0012903225806451613,0.001282051282051282,13237
13238,13240,Next Generation of Chaos,PS2,2002,Role-Playing,Idea Factory,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13238
13239,13241,Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,DS,2008,Misc,Takara Tomy,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13239
13240,13242,GrimGrimoire,PS2,2007,Strategy,Tecmo Koei,0.01,0.01,0.03,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13240
13241,13243,J-League '96 Dream Stadium,SNES,1996,Sports,Hudson Soft,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13241
13242,13244,Capcom vs. SNK: Millennium Fight 2000 Pro,DC,2001,Fighting,Capcom,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13242
13243,13245,Golden Axe: The Duel,SAT,1994,Fighting,Sega,0.0,0.0,0.05,0.0,0.05,0.05,1.0,0.0016129032258064516,0.001282051282051282,13243
